Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Zaxxon's Motherbase 2000,Zaxxon's Motherbase 2000,parasquad,USA,1995-06,CRI,SEGA,#players:2:vs #genre:shmup>i #addon:peripheral>super32x #lang:en,bd32a5e46d0159dc88cb31ea4bd9d899,60c390f76c394bdd221936c21aecbf98aec49a3d,c53102bfaf47c94cb039183bb2d5e4406ffb1f961afba8f58d03a887ae06c7ec,3f031788e2afcd91491210bcf15d765aa5c875b8256f4e83425e85f2ca15747380a2710f1c1c55ccc91926981cf3ff6e0534731fa27e74edfde1a5442caab0b6
After Burner Complete,After Burner Complete,afterburnercomplete,Europe,1995-01,Rutubo,SEGA,#players:1 #genre:shooting>rail #addon:peripheral>super32x:controller>6button>xe1ap #port:arcade #lang:en,a8e05bd3cdf97e1811ebd6d52c4371a7,c7d56cc75dc9a5206fda6a080cbedae9f48c82bc,78e4e6ed0dcc2b56018b5f7b7e6758208d1d29355524878829389906624c36a1,9a86554b29de9a2cfa7385e7911b2221a9ad41b1fd2938c273ac8e81778b726580bccdfbe5aaa61c02a512e0afe18e74c4dd79625a5c50f4265a091b4a2402d6 
Chaotix,Knuckles' Chaotix,chaotix,Europe,1995-06,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en,4ce9e6b6e8883d8a678d90aabce022d0,5c1a2e327a656217604d4bae7e141764a7e59922,569decc257fd8fab95b60be581f52b4b10d3584db941657e6d707b37629d38fe,adf73f54c18c830d6b6e2c1bc8ad4aee44a0fad1936c86aa5f5ca0c8884c0a87f78899a5c5dcde4ed17349f89557b752030b4f5082a5a8e3eefffc41efccab20
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Europe,1995-02,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en,8aadc467d31bc64f95a7fbe8f95afeb3,900e8ecdcc4460b4c4af3873e1d6bc83da4aee99,2339b1132520488a652c6b1b65500b6aa3ac25c34e3ab70ac82a12c2949949f4,6e6f7d19436ece689da3c272b8a2004c94a15bea559540395ea797f5f221cd98a997cf2230a436e8424b51630792a5314da352998d772767cf43d55c82d20ab4
Darxide,Darxide,darxide,Europe,1996-01,Frontier,SEGA,#players:1 #genre:shooting>fps:shmup #addon:peripheral>super32x:controller>6button #lang:en:fr:de:es,30ee320f76db70a836edeff2c8ce9cd2,108b4ffed8643abdefa921cfb58389b119b47f3d,31ae1b06ede2127c61b7e6ad58d56b21cf1a604f46f9d3a6f535679693ef929b,4aca03c4f3c7e6f7e4141e082a053410ea26ae4dbf6bf5283c8892c805e47f0d06ec55d0ae3795bb7f365d8880126d04ba8573e25fea32daa70c28e2e116b330
Doom,Doom,doom,Europe,1994-12-04,SEGA of America/id Software,SEGA,#players:1 #genre:shooting>fps #addon:peripheral>super32x:controller>6button #port:pc #lang:en,1abe8b9b1855b1b101cb7f1d86395c22,4ec03c2114ebffbbcd16859583340d4ea4cd8dd5,12275e2b18ccf5606b97a6c26bf9a8b206af385c43343977dedad6a37c66ab7b,2422df5b4dfbeeee1fb90e19d4aa00366f09bf9c545eb1e7214b15422b8512c140bda0ab8db13033ad05aa8d75e76bc537514a216a667a992ca57f6fa47c5448
FIFA Soccer 96,FIFA Soccer 96,fifasoccer96,Europe,1995-11,Extended Play/Probe,Electronic Arts,#players:4:coop:vs #genre:sports>soccer #addon:peripheral>super32x:multitap>segatap #search:keyword>official #lang:en:fr:de:es:it:sv,24aaa6ef307d20147ce10e7610e59aa2,131ebb717dee4dd1d8f5ab2b9393c23785d3a359,6641801d0266a5e795c467c6e66d055f70ff15e53b35accc0f537b19cc25850a,791a091f3639a8f6d2f491ee0fcd09b109591e768dfbfcf3d5946a8704859293bea4443188d67318650ea56b459bc472954fe543dacda306417598f241ad3449
Golf Magazine: 36 Great Holes Starring Fred Couples,Golf Magazine Presents: 36 Great Holes Starring Fred Couples,36greatholesstarringfredcouples,Europe,1995-03,Flashpoint,SEGA,#players:8:vs #genre:sports>golf #addon:peripheral>super32x #search:keyword>endorsed #lang:en,f772e22b574406e3e20c172117050973,55848f7c54533fd2a19011db661ef261cd8bdb22,808bb9c3d7444bd8bc41d7d5e62c92334cb3883a80bae31faf1f830b8a31639d,d3536165c594f79a4617b6bae5750eaaf8f635bbd72c09b78dccfc56677cd6abaabd942ecad6d73b459ee225fd13902a22cbbd1305d0731e83bdfcfeb6afbd94
Kolibri,Kolibri,kolibri,Europe,1995-11-17,Amoeba/Novotrade,SEGA,#players:2:coop #genre:shmup>h #addon:peripheral>super32x #save:password #lang:en,6af6207b1e67072a9104178130c61712,191ae0b525ecf32664086d8d748e0b35f776ddfe,3e8bf99e7257921b5f0f4b2c2b836e2c414193cc3771540c603fd925c6316525,9bafe72ef6a4c32341cf22dbddbf8b21b09290b862b6fee51f70d7fc8d9a459d2e22c296041ce434de21ee4e8d30474dd1788268d76c6caead7d7bd56d535634
Metal Head@MH: Metal Head,Metal Head@MH: Metal Head,metalhead,Europe,1995-04,SEGA CS4,SEGA,#players:1 #genre:shooting>fps #addon:peripheral>super32x:controller>6button #lang:en:ja,5ab011dae907f77e68eb764bec3870d8,2a7767024e23b55fe193d586a96a3ba3c92e7ea8,0111b2acbd73b803ab73fd3443afac8a282deaa75490ee304a15dc62c38e53e5,1d5ddc03702f3b73112ae3f03a32eb2b16b1eefdd27ff6462fb418f32bb52ee81cc490a4b2310d6ce130979f7aee1fefb2ef95d1324a045922a7aa1f19717eed
Mortal Kombat II,Mortal Kombat II,mortalkombat2,Europe,1994-03,Probe,Acclaim,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #port:arcade #lang:en,9d258d11fe1e4cac2c1aab370c35e57a,f75698de887d0ef980f73e35fc4615887a9ad58f,c1d827dba5d315499cb2e6271522daf4928af2b682df30f223db6e52e0b8a31a,2be9bc7ae5cc34c2134e4324ad841576447c965fb3dad0c126f609a72cee451dff774cc15e2ac6a31f63b79b17421c80d50daf6b15a58c7060f297004b5edfc2
Motherbase,Motherbase,parasquad,Europe,1995-06,CRI,SEGA,#players:2:vs #genre:shmup #addon:peripheral>super32x #lang:en,66833be0da3d737ac45cdaab9b6bd818,00792570c459637d46f26d0ceb301ed9d83f0098,44b30ec69a4f1a80bb81c059fb91e3742eb044a8970f3306ba3debc64aff5b21,e8b61f5d64d1f30cb54811b8fcc13f2c07f5241f892a52f81297f0ffe9d15532f38d33d006ac809026fe3455656f5a4f406de90df68b1af197b46087b2685a26
Motocross Championship,Moto Cross Championship,motocrosschampionship,Europe,1995-03,Artech/Grey Matter,SEGA,#players:2:vs #genre:racing:sports>motocross #addon:peripheral>super32x #save:password #lang:en,6bc365808a00b8a640dd86ccb5a0ea24,af0cb8626825e1b431eba07b8a9b571186745c16,37943b4f266cc9740d9a93b9f7c6bcafd080908cb30dd24748c1a408127e2fd1,a70fd07cd341b6f3f321519cb002474a508f115b089e9d2dd43cbbb11345b496700c74ea87bc5f8432f422579c28fbeb9fbf006c618168fe724020248c2d0bf8
NBA Jam: Tournament Edition,NBA Jam: Tournament Edition,nbajamte,Europe,1995-06,Iguana/The White Team,Acclaim,#players:4:coop:vs #genre:sports>basketball #addon:peripheral>super32x:multitap>segatap #embedded:eeprom #save:backup #search:keyword>official #port:arcade #lang:en,966a5e00dd7bcdc70b05c5a0c0e8f7aa,c8af3e74c49514669ba6652ec0c81bccf77873b6,7f7e1059671a99405e3782cd9b4e5d4025ee4bb122a89357b95b0fcac512f74f,7e2f4455115e25f01e34a3d7e05122b2217c604609c4dd4808da3b3f03f53fded27d3045881ecc979f8f537a7d730cf95f777fa28f61ffe4cef7fed90dfa9541
NFL Quarterback Club,NFL Quarterback Club,nflquarterbackclub95,Europe,1995-07,Iguana,Acclaim,#players:5:coop:vs #genre:sports>football #addon:peripheral>super32x:multitap>segatap #embedded:eeprom #save:backup #search:keyword>official #lang:en,e273c10114351cdafeba1abccca8909d,a0dc24f2f3a7fc5bfd12791cf25af7f7888843cf,092ad8896ea7784d2feb7f17b1a348562588a361c50de6ade722a5c5cce698d5,a1e3a733c46f43ea3c3086ccd37273b7cd3c9fafe96d165ecd2c7d3ad30908f700d9c4ff5ca3d8b6fd32bca59adea5910b2ab08c699b7530f8b06a1a06a3f082
Primal Rage,Primal Rage,primalrage,Europe,1996-03,Time Warner Interactive,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #port:arcade #lang:en,e1efc5804d3360e7b19f7542219bf964,5084dcca51d76173c383ab7d04cbc661673545f7,04de760f8c87d9ccb9bdc4a756e70dbc71f70b3084849e5fd945ceccee39cc2a,8586303a2e742552ed96734d5e2abc6cd4161674c33278e483bdb034461f8a3eceec07b597194bcc81c0e0ceaebf394dd1ddd245d00bb8a2760a530609af5b4a
Space Harrier,Space Harrier,spaceharrier,Europe,1995-01,Rutubo,SEGA,#players:1 #genre:shooting>rail #addon:peripheral>super32x #port:arcade #lang:en,4619e328e1719bee165941d891c08d81,8b0495257fa5392ef9ddcc9c3ba1860ae58f4f3d,3eb30032a5e7b79532820dcdc4754517ed83ff4551a7dd4b78c6b3913061dec5,93ad74ce33ac0d195892dfe649a9646ecd1a7d3faf67e68ee807812c5cf5d8730cc8c3c0009ed3eabd6553c30b9ea8101f2908f2f50893f5e151a87c8d337693
Star Wars Arcade,Star Wars Arcade,starwarsarcade,Europe,1994-12-04,SEGA InterActive,SEGA,#players:1 #genre:sim>flight:shooting>gallery #addon:peripheral>super32x:controller>6button #based:starwars #port:arcade #lang:en,bfaa6fd031490c26e25f3d59d9c37497,a877cbf704fe7480966fd88a3c39efb6a39392ac,a159a537195153faf2921bcbf87bde7a38db016be400763f4299aaa625ef642d,3570fb6a6a34c7488b5ea3d7c0f33ccb7116fe6594a56a14caca645bf7e9af8328a767cf33a2078ebb7aa0ed5d6ed80dcf16f207faf7ef2f79a385439e4e6e7f
Stellar Assault,Stellar Assault,stellarassault,Europe,1995-06,SEGA CS3,SEGA,#players:2:vs #genre:shooting>gallery #addon:peripheral>super32x:controller>6button #lang:en,1415a8675adf3e8647b3df673b50056d,561c8c63dbcabc0b1b6f31673ca75a0bde7abc72,2f9b6017258fbb1c37d81df07c68d5255495d3bf76d9c7b680ff66bccf665750,8f78f0ed0032c66c86cd0ea1d6b8265070d124b681d8a14f0b3b162ed79023106f40a0add654321f18ac32cbee703ec02cfdefc74630e7415e1479402d90c70e
T-MEK,T-MEK,tmek,Europe,1995-10,Time Warner Interactive/BITS,SEGA,#players:2:vs #genre:shooting>fps #addon:peripheral>super32x:controller>6button #port:arcade #lang:en,1b06c84caf09206a8d9f0bb3eaaba512,173c8425921d83db3e8d181158e7599364f4c0f6,ee218c878a7c2105530631073b9f95fd8a61d1be110da030c599e983988e7d10,9b26ac72830ec46fc01ac17456f684c0c35cf08d3ef7aafbfab8066b0a111ecef851898fe30667cf9747276618726efb25da217f6daf264ad31a50b5cbade4e8
Toughman Contest,Toughman Contest,toughmancontest,Europe,1995-06,Visual Concepts,Electronic Arts,#players:2:vs #genre:fighting:sports>boxing #addon:peripheral>super32x #save:password #port:sega>megadrive #lang:en,386d99d132ce5699ade81b4473cef5b4,7588b0b8f4e93d5fdc920d3ab7e464154e423da9,5085e80dee63cf0264aadb3595588c3098a68607e8cf48c948535483832bafc2,57111217898dad429a12c6f35dbac72370879b3bda4c1085db816b617806ff305fef922efdda138464c6a8250940d2b40fd53af65208cc12142eca24fd0c3466
Virtua Fighter,Virtua Fighter,virtuafighter,Europe,1995-10,SEGA CS4,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #port:arcade #lang:en,adcf6c6150d1bc3d073d3754b22ebc69,24b3063284a914c76d8d1f681e3ed6323b0d7d0b,4268e52768292941a22fab918b6aaf930b0c0523735f5434388d35dc6eb80b4b,412a2876aab63c30176e7123f7953a6b6922c3eda3a7913641e5a912672ce598107ef5974e6f7927033493c360d3647af29f5289a05256018aaf9c7685f9fd34
Virtua Racing Deluxe@V.R. Virtua Racing Deluxe,Virtua Racing Deluxe@V.R. Virtua Racing Deluxe,virtuaracingdeluxe,Europe,1994-12-04,SEGA CS4,SEGA,#players:2:vs #genre:racing:sports>formula1 #addon:peripheral>super32x:controller>6button #embedded:backup>battery #save:backup #lang:en,c30a6430b1a7e819bd2dde63a41d4d57,bb26ddde26cd07191d872e8a76a170ca3326f781,96030ff528cdbf7cd5994265f83587fb1d6cd5b6ea5001a629deb53184b363b1,b3009c180f2fb8c5cd53564c21fe8dd2a2e40ff1af9d60f143d98a78b45d136053212c50c52937715eb0428e6cd27f4bc8502ec3f4a5db26ecdd13cc932c2232
WWF Raw,WWF Raw,wwfraw,Europe,1995-09,Sculptured/The Black Team,Acclaim,#players:4:coop:vs #genre:fighting:sports>wrestling #addon:peripheral>super32x:multitap>segatap #search:keyword>official #lang:en,b3788f861803d21cfa0e559695835f44,94b974f2f69f0c10bc18b349fa4ff95ca56fa47b,901f61356060a983b938e7df02ac8b193d8c7c9c31aa5ed58083494f1e621d3b,f05c6c36276857d7006f40b7cecf02ce67dd6cf431093061845b2525c06fff62a53deeee61b877c0b938c3ca3f8eb2865a7101908af115ebb1692a4518af739f
ClayFighter 2: Judgment Clay@CF2,,clayfighter2judgmentclay,USA,1995-04-28,Interplay,Interplay,#players:2:vs #genre:fighting #addon:peripheral>super32x #lang:en #unfinished:proto,dee27ac83240ddebdcaa92e9f58fde4f,1d3c372b55fa1418556aea1949995f997227b5fa,3c886661adb8a10a37021815d75dfe23c1f795a6ed24f66f4aa8c9dcc66de420,510f0ffc9c947e7431c3f6bfc63ddc12bb0663e3dcd2aeaafc85095da2af3d0017ff7b957dd7145f9a56a9c31ba2744ca286eb2c213efd1d4672cf6446f4352d
Pinocchio,,pinocchio,Europe,1995-12-06,Virgin/Westwood,Disney Interactive,#players:1 #genre:action>platformer #addon:peripheral>super32x:controller>6button #based:movie:disney #lang:en #unfinished:proto,406ab3e46797d8459c3d9efbbc044282,39ccf67e516bdaec879f1e30b23d5f253e82b6c8,743d3c56e1e6416e7689f05ff12f4bd5d5ed4bb578598539431defc4f0f5798b,e7ba378ff2d2fe8dbea270e94e70b6d34568222f8826e2035b7ab94a6adf1dfb9934b7417bc0ddd49a4adb35f3e683ce4b891eacb6cdd3dee1de8188cb1f7c8c
SoulStar X,,soulstarx,USA,,Core Design,Core Design,#players:1 #genre:shooting>rail #addon:peripheral>super32x #lang:en #unfinished:proto,4e9d4bd4122fbe72d6f6918e55a58a35,4726988f28c5e49971e1f38e335fecc3f9dd6c1f,8be1bdb8532a7be814fca9a64010c7158cada8fe89db1d72dcfef192d04abf2c,f5ce2eb2c57471e0d0b10d4c3a8b0a1920ab0173163e5aa00e257dbbf28e59bf67fb818fa747bdc877385b2f785cd9eeb91dca51941bf915e5fc094832e380dc
Spot Goes to Hollywood,,spotgoestohollywood,USA,,Eurocom,Virgin,#players:1 #genre:action>platformer #addon:peripheral>super32x #save:password #search:keyword>brand #search:feature>alien #lang:en #unfinished:proto,11caaeaa76ac810400e9a08985e0eb29,f233175e65928727a789b89850702af43fa8d4a4,c6d36a8f493f377593eee6de40a727cf4b1b33c8713f24db5e98afe2be3a4923,48187d68d4fe6eba25651cbad7bbab073081dd473c90d5537ff7d816b3a894dd48e484b95a2c824d4af59d85af87db8c9ede1a3457596d49f4c5e3ba88cf7ef2
Virtua Hamster,,virtuahamster,USA,,Quakenbush,SEGA,#players:2:vs #genre:racing>combat #addon:peripheral>super32x:controller>6button #save:password #lang:en #unfinished:proto,b3a4929fcb61bc9ecdfd9ac453860fc1,c10f98d9db73ae90be5e5d556b663a5aff015cef,5ac6524ba0b7dc32d83f373b63ae4e808834d87b0254f196460c71b74de10275,83aa1a8afdb67de5a0263f94f0d76a1fddebe9240eb00b085ecd75e3e28c391da453642f0c3e20b6449872869b0bb5c3e9d3b293f84dd989608829d196e4c3db
X-Men,,xmen32x,USA,,Scavenger,SEGA,#players:1 #genre:action #addon:peripheral>super32x #based:marvel #lang:en #unfinished:proto,bdd19a34a887a4aa6067ccfb617b9041,cd3fa2ace2fdbf4b6402cb52eeb208010bf31029,a68fef8167be7be2d4a15f0711f49e5de30c1cd348bc51334e67905774f42229,db52af09c9bc5f3ec60fa0915f3d996f056dfe860d72860ab0c20a38003f7f20cf4da175f3d444e14f4cde61b23c301511a8baa87594be86fce480ea657b2211
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1994-12-07,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,ed059ef80f0292989c0cc86a0224f09d,150dace1482ebf38a0f6242be6d8b7ea19f8a737,0fc4a76d4df0e64cbf85094e149e20a970b2eb2252784a60868c2583ea9a4344,f0ed51b9e1ba8e2a2a251940798ae9fafd5abed2c23bc868b2e77fa5ecd291c729ced4755b6a652a6bdc564d59cf676494eb4a26d5e2abac2447f4c99755eb96
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1994-12-27,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,a161c79dd955d971ee3fcb2e01777257,c62a8be339ffd9dd182a3f8e60b6e27225cfc5f2,8334adb832c9a68793ecec2aa2c7e959a9a1b14350a12fadfc0acea03bda14d3,843b0ce790b520add3b71644a2d21734fdbab2f5774e91def000dab59cd31bc585078a0e5a8f5b1405211ad763cab604bda701f65a2f9bce8369fc36c242e04a
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1994-12-30,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,88c27c63dd58ba339b4db3a1c8791521,883c7748c3c352b44238d2bdc9152ac9651e99fb,86768d2783a43aa9e2b771fe8eaa2769636cb701874206cb171ad71fcb3b7309,b48a6039cef66eb6e82838dcdd806639983a3a8015ee59cf453dbbd5ad81d883e0c0695e19ed633884196d5698033f81271f2d15f316d79d70fbb6643596d2e4
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-01-12,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,d8ad7470835e0edc83b770b59584f625,882ce770f32f4af61ac422accecc8a84e1c52cd3,f11738aa9f647e3b08adb9f89ec772901e1df0c1180ea8c0bb53eacfe8d9c6dc,a8e627a38592446ea6f074a18f3fa67d4f2076576983600563931884063db7d27ac0b39eb1e063c081854ebeab2a3b4369ed1649b43984b68ed3a298ac759c88
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-01-19,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,dde8f92c0fb80488f53ebbce98bd203c,2b1a5f19113fa4015437ede5a195c5dfb377e5be,8f4fabc7da9a16cf79c4dc2d684d748fc352dcb70ad385180108d9f39f990c68,d2086dffd9e379279ee1e5cb389a3cc50feb26cb447fdde10406bd9382d05bed28c1370376a15b2ec5ddde79523a24693c02e1bc120cea158b5c37da7110e15a
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-02-07,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,e6c65023505129b294c48d37a2d7899d,4e4af26f944cf3b5d99f60f37b20dc67207a4fbe,aee687b66fd51162dbdd809a6e30f6a3c94a352842cdc5ba417e45a9ce46bac3,a5e9bf0d836b7c0f209927460345ccd3954438fc02ac9c55ecb40a2022c868de5793a0489820329db61d693f7b6b72cbd07a757ccb2c39bc7e4d653b97305981
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-02-08,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,b37e562d5c0a26122abf66ac94fef886,d965d12c8cce09683d80c08d06c74b7c6e7b8dab,0b1d4b2b878800ea05db73ef754d1f37b3154da91756ee71ddefa3a568e713ea,1b2e31f06bd4cb244adb1e146e6f4926e786dedac4edafe38f5d40ec1869c203a1896cecb6e98eee451a80e4628dc94079b72abffc40aba5192dc2b4baa9457e
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-02-09,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,241082f8b6399e658e3516281a2a725e,01c9f4614f282a05b3e86701b4ca18a1a0e1889c,d48da66a5fb4885bdd39db092926d9115f6973a8154162286a03fb8f184506c5,3e6bb9f8b216e9b1892f1273a566cf7f60ed40280c0751b64a3bc8a7551ae0cbbc682aec04a8050ca4d9c6a648d35ab21ff3c01ca5a86dfccdefcad7940d8cb0
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-02-10,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,b925cb18160ced5285981a3edd5c4213,4c13842abeda86ce6577da67ba5fc24fbfbdc0de,7fcaa3657888ea710413a10a519540918edcc0967ab684a1aae9580db1643d4f,fd93894af4b9a5551056f5e609461fd750fdf3999d76561353899eab4eea65070525b94523d77672bf7713def8296949509e6a535f4190f0be48b50fc0a4e1d6
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-02-13,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,9d986b6c96704de70e43988825df463a,0cbbcc96f23917feb844469163bc8ab14da94816,03d39bff499cedc5da2ef812cb23d60a7b8b5a67123dc0f6cb30f23c4888fb82,95d094916d6e999fc0d905c87af95571088cf87e6095f119c296adad6ecf17a0a7cbc467b66d89493b3683e68c7d2cbbf9b51f1d26e8775061339a650f1dbd47
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-02-13,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta #alt,bdd716e7e0ce4a24ad73179fba8d65dd,88b122398c1b25f432ae845b799f1308f51aa055,053cc216b322f2e599739db1f67a647c27a2cc68af972d9e18ca646b72dd6300,26475fd8b3d791527603fe55634d2382721d49fc053fd74a06a3405c7fb47e1d61681e015f3b5286175ba9f0545e827f94786d41493dfe0bec7a0c4ca1310a46
Chaotix,Knuckles' Chaotix,chaotix,Japan/USA,1995-02-14,SEGA CS3,SEGA,#players:2:coop #genre:action>platformer #addon:peripheral>super32x #embedded:backup>battery #save:backup #lang:en #unfinished:beta,5e1012438fdeda44b64589fd33daad5f,af3bfd9540098581aef08664d625725ffcc90be2,caf7d4adde55371dfd514636262cc07d104253c272857c0d02d55ca887c44a79,83460fc8f5ddc8a6851af88862045c70f99f1550233ad6504b23870ac584b602441cd5bb5742210993eb0082da116bc6d0e45267bafeb6b2264bc2efe922e541
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-09-06,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,2a6755d2c4f00bc8569a3fd41dd556d8,f84006cee56748bf2c7249dec3c356409cb0e0a5,69449161be425261bb85d34af1d1b3aaf0312c97f4b07efa697845358778b5a6,9be4f2e6c0c0427d40bf42eb94e11e66527f50dc443f4adc1ee4c255aca6245c5d816ef2fd9dd93f5119374b20dbef0132d84feefc4cf1aa072b36e77e302eb2
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-09-21,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,4fd7b679099aaf9ebe8dec1603ec3780,926996f4b1f935ce4c3b46e902171c4b4da16385,a8c36ffc54aeb505a3ddb83a588085976472d13bae81a217fac1f01ad8fed75e,77af9da0ddc792c63986cd3d5b1c76f55faa74fcfd02b884391488126c531f4a8d413920621022bbecee9c73cc9349e2454ae43589493e8b33b04ff54a26dd3e
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-09-26,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,7f97f54d53a6adfcde9a56faaf448c34,512d3c9b51e2f3015265dc78757363f45fc0a788,4d68570d6aa3be31c061a6a7bd51f720d747ee16a944bea462f6cb69c50dbeea,8c1cc6dd77e5693996d0d31ccbf63e9b244952be4c03efaaba0aa0e6f5df3d6e6edc4d6c54750ef5015588f29c19dec6566cd4a7c1a3685ab2d2229d741f7e39
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-09-28,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,ad83a93fc3a31444bdd89ddb11262c5d,443c961bfc441b4d0ace5f6e0a8d1bb7abf8ac28,2e0cf5baa79cad93f58cf8964a0046fb05bd5793afaf4f2ca50cf4acb5a9e68f,6de8bd9f4a281e5957941c0fe7653151ce26d8f381e983a6839f43d0c58be2d517a257b26455a462aec81aaf0c8e6213309001687cd0144d5e9d9d8bd150144c
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-10-04,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,f2a81c48457191b4f3329792941ac71a,17cf3d4671a3313764df42e0f9a25133b0dc4ec9,4745fb2d2b6adb2d466a540f3cee77141247818f8f3cb48793c6a85c3f537d9a,2e122326a251ebbcd1b04f97afee431ab69b38760764d89047ac764dc40d7c3b5949b955274943a29a5f590b22e78e82fa76ac52d2965663afddbcbe9fb60324
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-10-05,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,0210673f0735f1f0956057243bef919c,99bb4c98c7de0668934ab91a6eb01c9f680918b9,e78f6a7784b0b49000fd26a914391226bc15b41aefb32f1809211394e6d12cbd,fc851de12b24b68ffd428cfa99cdb20cf4d8da232c116f8972c3e425f0aae168c3f81e194812707ffa1ec7d7eb73e6b4ba268d56ed78a994d17dd11d4597ab42
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-10-07,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,0eee6f56666fd70b3483bad9b5297a5e,c051de6dccc48352d51650f2712dbc7d62a1ec1a,ef636e60d05c9e77ff8927ada3fc52f087b4ed33ddeda762c2f6aacc03db0493,084594983840f90b2b463c937c14c21702584a6cfe86aedae2978449518269ee2470813020e9c5f74eab51469a1f1f8078cbf7c4f16945a6bcc1d65c50ff164a
Cosmic Carnage,Cosmic Carnage,cosmiccarnage,Japan/USA,1994-10-11,Almanic/ALU,SEGA,#players:2:vs #genre:fighting #addon:peripheral>super32x:controller>6button #lang:en #unfinished:beta,52a2e8a8a6a031e0ae731d2efd65a982,bbdfe2b276c255247225efd1e8348be57a42ef4a,11cdda368b18c5e1c6f3a266999abc004be6c6b326d549f52a2be21d27419181,ccaeb8a640582a1c705596a73550e85ff5d5c0038dc5109c5e9be7b0f5c978c28afe1bb8abff82e4de1c33100fd7f84157fe9874a8bb3ffb58b764e45e8b26a0
