Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Super Bobble Bobble,bubblebobble,World,1986,Taito,Datsu,#input:joystick>2h:buttons>2 #players:2:coop #genre:platformer #arcadeboard:taito #set:6 #lang:en #unlicensed:bootleg,sboblboblf.zip|bublbobl.zip,e46e6e27c548654842b5175553ac24bd,d9ab88e1e243ee0462db64bef17c65f5f9b18338,482bd47ab0cd1e1a5dd30c4fcf5b76361a5d87998f34d84093988b030d7a02a3,8b469f842b70e8cd955c4038267726ef78ad80c016cca37b4709962aa069661534a63347524a1fd18fefee7bc6445a0df29016d525b8f0b377431b288dd3f0e7
Chuka Taisen@中華大仙 Chuka Taisen,chuukataisen,Japan,1988-07,Hot-B,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:taito #lang:ja,chukataija.zip|chukatai.zip,0b06799d482d2bb2df3ff807656b2dba,465e09fa223b628c978979adb4a3c6f6dbd559e3,2baeb69a2b8e99929e73e50722858dcca0935f674a5d0816a2f89bae7761a398,2ffd15cf13ea260de96e87e84a5830f0b93963e1987219ad4e4cbc48380955c8e97c5e49aa2c360efb4dbd85fd558bb30913fb212f103b2e43915be3a694a03b
Chuka Taisen@中華大仙 Chuka Taisen,chuukataisen,Japan,1988,Hot-B,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:taito #lang:ja,chukataij.zip|chukatai.zip,0b06799d482d2bb2df3ff807656b2dba,465e09fa223b628c978979adb4a3c6f6dbd559e3,2baeb69a2b8e99929e73e50722858dcca0935f674a5d0816a2f89bae7761a398,2ffd15cf13ea260de96e87e84a5830f0b93963e1987219ad4e4cbc48380955c8e97c5e49aa2c360efb4dbd85fd558bb30913fb212f103b2e43915be3a694a03b
Chuka Taisen@中華大仙 Chuka Taisen,chuukataisen,USA,1988,Hot-B,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:taito #lang:en,chukataiu.zip|chukatai.zip,0b06799d482d2bb2df3ff807656b2dba,465e09fa223b628c978979adb4a3c6f6dbd559e3,2baeb69a2b8e99929e73e50722858dcca0935f674a5d0816a2f89bae7761a398,2ffd15cf13ea260de96e87e84a5830f0b93963e1987219ad4e4cbc48380955c8e97c5e49aa2c360efb4dbd85fd558bb30913fb212f103b2e43915be3a694a03b
Chuka Taisen@中華大仙 Chuka Taisen,chuukataisen,World,1988,Hot-B,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:taito #lang:en #mameparent,chukatai.zip,0b06799d482d2bb2df3ff807656b2dba,465e09fa223b628c978979adb4a3c6f6dbd559e3,2baeb69a2b8e99929e73e50722858dcca0935f674a5d0816a2f89bae7761a398,2ffd15cf13ea260de96e87e84a5830f0b93963e1987219ad4e4cbc48380955c8e97c5e49aa2c360efb4dbd85fd558bb30913fb212f103b2e43915be3a694a03b
Colony 7,colony7,World,1981,Taito,Taito,#input:joystick>8:buttons>3 #players:1 #genre:shooting #tate:ccw #arcadeboard:taito #set:1 #lang:en #mameparent,colony7.zip,ef41f79c98b6a10800ac802bb53fcd97,623aacd7ea36613cdedee597dded1b6e4019ca1b,bb0154fde9ce1e58b2244fa3debdf4183198aa3a15bfb9ab8ba1f6190db822cb,559b66e467b2fe62e489fd7cd59ee8fccc3f25248266cb2d1e35980bf59875e0b2e1ae7db907eea1be69715a61f144f383a43fdc5d4f779a06b920d27d523f93
Colony 7,colony7,World,1981,Taito,Taito,#input:joystick>8:buttons>3 #players:1 #genre:shooting #tate:ccw #arcadeboard:taito #set:2 #lang:en,colony7a.zip|colony7.zip,ef41f79c98b6a10800ac802bb53fcd97,623aacd7ea36613cdedee597dded1b6e4019ca1b,bb0154fde9ce1e58b2244fa3debdf4183198aa3a15bfb9ab8ba1f6190db822cb,559b66e467b2fe62e489fd7cd59ee8fccc3f25248266cb2d1e35980bf59875e0b2e1ae7db907eea1be69715a61f144f383a43fdc5d4f779a06b920d27d523f93
Crazy Balloon,crazyballoon,World,1980,Taito,Taito,#input:buttons>4 #players:2:alt #genre:maze #tate:ccw #arcadeboard:taito #set:1 #lang:en #mameparent,crbaloon.zip,eb64965b7cab650cdbffc53efdcc1384,4e5a55d9187a012335c3b5d79b1cb22915dcdc8f,a62b0c5b42b786c61b7bc5457e945bf08e4ff68cf621a67b5cc3daa6d08aede2,646557a5fa1ca55392f0c246bb3d3e5f11868d27235f3985c19dbe9b0ccf18198a53eec42d0f58f453e30a90770e3f76a0e40ec9eceb08e0681aef7180af6f42
Crazy Balloon,crazyballoon,World,1980,Taito,Taito,#input:buttons>4 #players:2:alt #genre:maze #tate:ccw #arcadeboard:taito #set:2 #lang:en,crbaloon2.zip|crbaloon.zip,eb64965b7cab650cdbffc53efdcc1384,4e5a55d9187a012335c3b5d79b1cb22915dcdc8f,a62b0c5b42b786c61b7bc5457e945bf08e4ff68cf621a67b5cc3daa6d08aede2,646557a5fa1ca55392f0c246bb3d3e5f11868d27235f3985c19dbe9b0ccf18198a53eec42d0f58f453e30a90770e3f76a0e40ec9eceb08e0681aef7180af6f42
Dr. Toppel Takentai@Dr.トッペル探検隊,drtoppeltankentai,Japan,1987,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #tate:cw #arcadeboard:taito #lang:en,drtoppelj.zip|drtoppel.zip,f559979ff3b1529acacf48736bac6c77,610843df2febcd4423c7e163c723b29ffc044eba,db2c37519d336ad43a0fdcdde9443b984ed74fb1859be8198ad96508d1cf68fe,390ea9ad4ee1690a5539924ddfd13c863bd2dfbad837944a01781c8c6ad59dd36779c53f9b21ef330431c9175630dd3de1cb77baa23d189f0da2da9fab33595d
Dr. Toppel's Adventure,drtoppeltankentai,USA,1987,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #tate:cw #arcadeboard:taito #lang:en,drtoppelu.zip|drtoppel.zip,f559979ff3b1529acacf48736bac6c77,610843df2febcd4423c7e163c723b29ffc044eba,db2c37519d336ad43a0fdcdde9443b984ed74fb1859be8198ad96508d1cf68fe,390ea9ad4ee1690a5539924ddfd13c863bd2dfbad837944a01781c8c6ad59dd36779c53f9b21ef330431c9175630dd3de1cb77baa23d189f0da2da9fab33595d
Dr. Toppel's Adventure,drtoppeltankentai,World,1987,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #tate:cw #arcadeboard:taito #lang:en #mameparent,drtoppel.zip,f559979ff3b1529acacf48736bac6c77,610843df2febcd4423c7e163c723b29ffc044eba,db2c37519d336ad43a0fdcdde9443b984ed74fb1859be8198ad96508d1cf68fe,390ea9ad4ee1690a5539924ddfd13c863bd2dfbad837944a01781c8c6ad59dd36779c53f9b21ef330431c9175630dd3de1cb77baa23d189f0da2da9fab33595d
Elevator Action,elevatoraction,World,1983-07,Taito,Taito,#input:joystick>4:buttons>2 #players:2:alt #genre:action:platformer #arcadeboard:taito #lang:en #mameparent,elevator.zip,447e371fae24c70dc42aac4c48004272,2081eab67c624ec8dd486c56852917e15cd5e3ca,002f207b409e6245d92e3accc5e8b410082dae310fd92fe62da0beeac00190da,1f3007573f762527ab5a98fda64af67774257671a95b1945b02e8616c366c4d017b0c594c71c5f39f81473df37573d0e8d831b9aaae1b12131344b0b58244e20
Elevator Action,elevatoraction,World,1983,Taito,Taito,#input:joystick>4:buttons>2 #players:2:alt #genre:action:platformer #arcadeboard:taito #lang:en,elevatora.zip|elevator.zip,447e371fae24c70dc42aac4c48004272,2081eab67c624ec8dd486c56852917e15cd5e3ca,002f207b409e6245d92e3accc5e8b410082dae310fd92fe62da0beeac00190da,1f3007573f762527ab5a98fda64af67774257671a95b1945b02e8616c366c4d017b0c594c71c5f39f81473df37573d0e8d831b9aaae1b12131344b0b58244e20
Elevator Action,elevatoraction,World,1983,Taito,,#input:joystick>4:buttons>2 #players:2:alt #genre:action:platformer #arcadeboard:taito #lang:en #unlicensed:bootleg,elevatorb.zip|elevator.zip,447e371fae24c70dc42aac4c48004272,2081eab67c624ec8dd486c56852917e15cd5e3ca,002f207b409e6245d92e3accc5e8b410082dae310fd92fe62da0beeac00190da,1f3007573f762527ab5a98fda64af67774257671a95b1945b02e8616c366c4d017b0c594c71c5f39f81473df37573d0e8d831b9aaae1b12131344b0b58244e20
Extermination,extermination,Japan,1987,Taito,Taito,#input:joystick>8:buttons:2 #players:2:coop #tate:ccw #genre:runandgun #arcadeboard:taito #lang:en,extrmatnj.zip|extrmatn.zip,308459444c006911e3a89a6123803c14,6c8db767d030a7e4fed9ce6500a3f6a9b3851c55,1eb7ca390803a2ba125f5635b64b048ab47043dc5c6821329ce500c989609ff0,8b84716d6a59779e48ba393c90a9b154a49a94c6ac93a759afd1f658144107b4af1ced1dac284fc56636e072399004cbc9f7fd5884f643ac083d13a9faadf342
Extermination,extermination,USA,1987,Taito,Romstar,#input:joystick>8:buttons:2 #players:2:coop #tate:ccw #genre:runandgun #arcadeboard:taito #lang:en,extrmatnur.zip|extrmatn.zip,308459444c006911e3a89a6123803c14,6c8db767d030a7e4fed9ce6500a3f6a9b3851c55,1eb7ca390803a2ba125f5635b64b048ab47043dc5c6821329ce500c989609ff0,8b84716d6a59779e48ba393c90a9b154a49a94c6ac93a759afd1f658144107b4af1ced1dac284fc56636e072399004cbc9f7fd5884f643ac083d13a9faadf342
Extermination,extermination,USA,1987,Taito,World Games,#input:joystick>8:buttons:2 #players:2:coop #tate:ccw #genre:runandgun #arcadeboard:taito #lang:en,extrmatnu.zip|extrmatn.zip,308459444c006911e3a89a6123803c14,6c8db767d030a7e4fed9ce6500a3f6a9b3851c55,1eb7ca390803a2ba125f5635b64b048ab47043dc5c6821329ce500c989609ff0,8b84716d6a59779e48ba393c90a9b154a49a94c6ac93a759afd1f658144107b4af1ced1dac284fc56636e072399004cbc9f7fd5884f643ac083d13a9faadf342
Extermination,extermination,World,1987,Taito,Taito,#input:joystick>8:buttons:2 #players:2:coop #tate:ccw #genre:runandgun #arcadeboard:taito #lang:en #mameparent,extrmatn.zip,308459444c006911e3a89a6123803c14,6c8db767d030a7e4fed9ce6500a3f6a9b3851c55,1eb7ca390803a2ba125f5635b64b048ab47043dc5c6821329ce500c989609ff0,8b84716d6a59779e48ba393c90a9b154a49a94c6ac93a759afd1f658144107b4af1ced1dac284fc56636e072399004cbc9f7fd5884f643ac083d13a9faadf342
Full Throttle,fullthrottle,Japan,1987-07-30,Taito,Taito,#input:wheel:positional:pedals>1:buttons:2 #players:1 #genre:racing #arcadeboard:taito #lang:en,fullthrl.zip|topspeed.zip,c1bc02239daa555b9b803f22a74126d1,d91804292bcdb2dbecc54316479f5ed584b7b65c,ae780194caba746a63a3ae582234b426917983c1b8125560f7890f266cda814f,ba35fb64c20d0ce71e9c9647869b95005fae5f429a9aa71ef452ef355221c447278a9fb5aed43b1232b14a3facca52275470ee784fcc346e5a0d22f558af3d8a
Top Speed,fullthrottle,USA,1987-08,Taito,Romstar,#input:wheel:positional:pedals>1:buttons:2 #players:1 #genre:racing #arcadeboard:taito #lang:en,topspeedu.zip|topspeed.zip,c1bc02239daa555b9b803f22a74126d1,d91804292bcdb2dbecc54316479f5ed584b7b65c,ae780194caba746a63a3ae582234b426917983c1b8125560f7890f266cda814f,ba35fb64c20d0ce71e9c9647869b95005fae5f429a9aa71ef452ef355221c447278a9fb5aed43b1232b14a3facca52275470ee784fcc346e5a0d22f558af3d8a
Top Speed,fullthrottle,World,1987,Taito,Taito,#input:wheel:positional:pedals>1:buttons:2 #players:1 #genre:racing #arcadeboard:taito #lang:en #mameparent,topspeed.zip,c1bc02239daa555b9b803f22a74126d1,d91804292bcdb2dbecc54316479f5ed584b7b65c,ae780194caba746a63a3ae582234b426917983c1b8125560f7890f266cda814f,ba35fb64c20d0ce71e9c9647869b95005fae5f429a9aa71ef452ef355221c447278a9fb5aed43b1232b14a3facca52275470ee784fcc346e5a0d22f558af3d8a
High Way Race,highwayrace,World,1983-04,Taito,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:racing #tate:ccw #arcadeboard:taito #lang:en #mameparent,hwrace.zip,740daa00407b12a277a56a79a9b88624,4622376df15c89c1a503cf5f5db4c067fe1feffc,e05beb308779a03bb5f877c4713d2dc6ab9aab04a523cea310db253546bded0c,15e328dab3ccda7bb6b232cfd995d59fcbf975c22e25c6fdf9c82283643551cba0a0c9cf8a0ba129529cab6be8e06066d5e82a22a4a0cd2e0928e8dec6d97bcb
Insector X,insectorx,Japan,1989-08,Taito,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:taito #lang:en,insectxj.zip|insectx.zip,a821656fbdf469dda068b055e5475cd4,7b1df71d68571ba2e43a3d5f356da7cd4408e0f4,56cae23417582c78dcb871f05ced3018ccb55395147d29ee5b59ec70c38a56dd,6c26fc6a9fc31b9086f0223780e7109de965c072c823cd5f698908d7c29ff891c6bd27847330c7199e0333fdf0b77607403c25cc548854c251cad7b9d9c6e944
Insector X,insectorx,World,1989,Taito,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:taito #lang:en #mameparent,insectx.zip,a821656fbdf469dda068b055e5475cd4,7b1df71d68571ba2e43a3d5f356da7cd4408e0f4,56cae23417582c78dcb871f05ced3018ccb55395147d29ee5b59ec70c38a56dd,6c26fc6a9fc31b9086f0223780e7109de965c072c823cd5f698908d7c29ff891c6bd27847330c7199e0333fdf0b77607403c25cc548854c251cad7b9d9c6e944
Insector X,insectorx,Japan,1989,Taito,Nagoya Kaihatsu,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:taito #lang:en #unlicensed:bootleg,insectxbl.zip|insectx.zip,a821656fbdf469dda068b055e5475cd4,7b1df71d68571ba2e43a3d5f356da7cd4408e0f4,56cae23417582c78dcb871f05ced3018ccb55395147d29ee5b59ec70c38a56dd,6c26fc6a9fc31b9086f0223780e7109de965c072c823cd5f698908d7c29ff891c6bd27847330c7199e0333fdf0b77607403c25cc548854c251cad7b9d9c6e944
Jungle King,jungleking,Japan,1982,Taito,Taito,#input:joystick>8:buttons>1 #players:2:alt #genre:platformer #arcadeboard:taito #lang:en,junglekj2.zip|junglek.zip,59867d3bbd757ebe7cb42a5cb1de1e7a,3636a8c24f023bdd6399162d2d036ba64c867611,bbf5fecd51733229450dbaef805f99a3695c7c355bff46afdb5ce622ebcdaae8,5d193d5fb007e799aad06e61a0724963466c07541ce9db7a8b19de070147a64dd8c60072e01abe24291a492b7699c85357076e83cc95d1a59af113b73d927184
Jungle King,jungleking,Japan,1982,Taito,Taito,#input:joystick>8:buttons>1 #players:2:alt #genre:platformer #arcadeboard:taito #lang:en #alt,junglekj2a.zip|junglek.zip,59867d3bbd757ebe7cb42a5cb1de1e7a,3636a8c24f023bdd6399162d2d036ba64c867611,bbf5fecd51733229450dbaef805f99a3695c7c355bff46afdb5ce622ebcdaae8,5d193d5fb007e799aad06e61a0724963466c07541ce9db7a8b19de070147a64dd8c60072e01abe24291a492b7699c85357076e83cc95d1a59af113b73d927184
Jungle King,jungleking,Japan,1982,Taito,Taito,#input:joystick>8:buttons>1 #players:2:alt #genre:platformer #arcadeboard:taito #lang:en,junglekas.zip|junglek.zip,59867d3bbd757ebe7cb42a5cb1de1e7a,3636a8c24f023bdd6399162d2d036ba64c867611,bbf5fecd51733229450dbaef805f99a3695c7c355bff46afdb5ce622ebcdaae8,5d193d5fb007e799aad06e61a0724963466c07541ce9db7a8b19de070147a64dd8c60072e01abe24291a492b7699c85357076e83cc95d1a59af113b73d927184
Jungle King,jungleking,Japan,1982,Taito,Taito,#input:joystick>8:buttons>1 #players:2:alt #genre:platformer #arcadeboard:taito #lang:en #mameparent,junglek.zip,59867d3bbd757ebe7cb42a5cb1de1e7a,3636a8c24f023bdd6399162d2d036ba64c867611,bbf5fecd51733229450dbaef805f99a3695c7c355bff46afdb5ce622ebcdaae8,5d193d5fb007e799aad06e61a0724963466c07541ce9db7a8b19de070147a64dd8c60072e01abe24291a492b7699c85357076e83cc95d1a59af113b73d927184
Jungle Hunt,jungleking,USA,1982,Taito,,#input:joystick>8:buttons>1 #players:2:alt #genre:platformer #arcadeboard:taito #lang:en,jungleh.zip|junglek.zip,59867d3bbd757ebe7cb42a5cb1de1e7a,3636a8c24f023bdd6399162d2d036ba64c867611,bbf5fecd51733229450dbaef805f99a3695c7c355bff46afdb5ce622ebcdaae8,5d193d5fb007e799aad06e61a0724963466c07541ce9db7a8b19de070147a64dd8c60072e01abe24291a492b7699c85357076e83cc95d1a59af113b73d927184
Jungle Hunt,jungleking,Brazil,1982,Taito,,#input:joystick>8:buttons>1 #players:2:alt #genre:platformer #arcadeboard:taito #lang:en,junglehbr.zip|junglek.zip,59867d3bbd757ebe7cb42a5cb1de1e7a,3636a8c24f023bdd6399162d2d036ba64c867611,bbf5fecd51733229450dbaef805f99a3695c7c355bff46afdb5ce622ebcdaae8,5d193d5fb007e799aad06e61a0724963466c07541ce9db7a8b19de070147a64dd8c60072e01abe24291a492b7699c85357076e83cc95d1a59af113b73d927184
Jungle Boy,jungleking,World,1982,Taito,,#input:joystick>8:buttons>1 #players:2:alt #genre:platformer #arcadeboard:taito #lang:en #unlicensed:bootleg,jungleby.zip|junglek.zip,59867d3bbd757ebe7cb42a5cb1de1e7a,3636a8c24f023bdd6399162d2d036ba64c867611,bbf5fecd51733229450dbaef805f99a3695c7c355bff46afdb5ce622ebcdaae8,5d193d5fb007e799aad06e61a0724963466c07541ce9db7a8b19de070147a64dd8c60072e01abe24291a492b7699c85357076e83cc95d1a59af113b73d927184
Kabuki-Z@歌舞伎Z Kabuki-Z,kabukiz,Japan,1988,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:brawler #arcadeboard:taito #lang:en,kabukizj.zip@kabukiz.zip,fe4178e3d9abb43c9c47a344b48230a0,7629308bb1cd8428dcac56071e6a29732508b8e6,f1b5ad59a1f5796ce271f0c23f0472d428bacac6c475398ff6ce2df7edfcb98c,cb26254c90ff966feae8642cc3d9818f96b952f29549284d23617eba6c853e167bd6c035da6049c9194862868472e26b1dd8b3c0c8684929e3530672e14ef541
Kabuki-Z@歌舞伎Z Kabuki-Z,kabukiz,World,1988,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:brawler #arcadeboard:taito #lang:en #mameparent,kabukiz.zip,fe4178e3d9abb43c9c47a344b48230a0,7629308bb1cd8428dcac56071e6a29732508b8e6,f1b5ad59a1f5796ce271f0c23f0472d428bacac6c475398ff6ce2df7edfcb98c,cb26254c90ff966feae8642cc3d9818f96b952f29549284d23617eba6c853e167bd6c035da6049c9194862868472e26b1dd8b3c0c8684929e3530672e14ef541
Kageki@火激,kageki,Japan,1988-04,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:vs #genre:fighting #tate:cw #arcadeboard:taito #lang:ja,kagekij.zip|kageki.zip,44db997bb0b06333f27f283fab261e0b,c81db50e72770070a00b1920d56f8ca8963ef288,39feccd5103cde5acefb1f30151e48c58f34d3528a4027e6e33616867867181e,8a3387f7924924c76e7d067bf9b5258cff879a62faa8661698758b92b06228b60d37322fe7d24f27c2a44f26a720e4d8d3b07fd0c41c4965eb5b6342a511f70f
Kageki@火激 Kageki,kageki,USA,1988,Kaneko,Romstar,#input:joystick>8:buttons>2 #players:2:vs #genre:fighting #tate:cw #arcadeboard:taito #lang:en,kagekiu.zip|kageki.zip,44db997bb0b06333f27f283fab261e0b,c81db50e72770070a00b1920d56f8ca8963ef288,39feccd5103cde5acefb1f30151e48c58f34d3528a4027e6e33616867867181e,8a3387f7924924c76e7d067bf9b5258cff879a62faa8661698758b92b06228b60d37322fe7d24f27c2a44f26a720e4d8d3b07fd0c41c4965eb5b6342a511f70f
Kageki@火激 Kageki,kageki,World,1988,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:vs #genre:fighting #tate:cw #arcadeboard:taito #lang:en #mameparent,kageki.zip,44db997bb0b06333f27f283fab261e0b,c81db50e72770070a00b1920d56f8ca8963ef288,39feccd5103cde5acefb1f30151e48c58f34d3528a4027e6e33616867867181e,8a3387f7924924c76e7d067bf9b5258cff879a62faa8661698758b92b06228b60d37322fe7d24f27c2a44f26a720e4d8d3b07fd0c41c4965eb5b6342a511f70f
Kageki@火激 Kageki,kageki,World,1988,Kaneko,Taito,#input:joystick>8:buttons>2 #players:2:vs #genre:fighting #tate:cw #arcadeboard:taito #lang:en #unlicensed:hack,kagekih.zip|kageki.zip,44db997bb0b06333f27f283fab261e0b,c81db50e72770070a00b1920d56f8ca8963ef288,39feccd5103cde5acefb1f30151e48c58f34d3528a4027e6e33616867867181e,8a3387f7924924c76e7d067bf9b5258cff879a62faa8661698758b92b06228b60d37322fe7d24f27c2a44f26a720e4d8d3b07fd0c41c4965eb5b6342a511f70f
Kick and Run,kickandrun,USA,1986,Taito,Taito,#input:joystick>8:buttons>2 #players:4:coop:vs #genre:sports>soccer #arcadeboard:taito #lang:en,kicknrunu.zip|kicknrun.zip,01ce3a440344cb1df0c83d20d4d699c6,2df86d9cb04c9ab460e1171e12fefa6a58fb31f9,cd5158adc45b2bfc821e2a1d2a69a22619fdb9474f1c93d6f31e193f58c4fe8f,7c83f34501735ad71574fef3523a0f61fa38b528888c03f2d9e4460cf434a0ff42768af100c3b6611f3e6d51355e914429886e2aa6f3d9366f1047a2292821c3
Kick and Run,kickandrun,World,1986,Taito,Taito,#input:joystick>8:buttons>2 #players:4:coop:vs #genre:sports>soccer #arcadeboard:taito #lang:en #mameparent,kicknrun.zip,01ce3a440344cb1df0c83d20d4d699c6,2df86d9cb04c9ab460e1171e12fefa6a58fb31f9,cd5158adc45b2bfc821e2a1d2a69a22619fdb9474f1c93d6f31e193f58c4fe8f,7c83f34501735ad71574fef3523a0f61fa38b528888c03f2d9e4460cf434a0ff42768af100c3b6611f3e6d51355e914429886e2aa6f3d9366f1047a2292821c3
Mexico 86,kickandrun,World,1986,Taito,Micro Research,#input:joystick>8:buttons>2 #players:2:coop:vs #genre:sports>soccer #arcadeboard:taito #set:1 #lang:en #unlicensed:bootleg,mexico86.zip|kicknrun.zip,01ce3a440344cb1df0c83d20d4d699c6,2df86d9cb04c9ab460e1171e12fefa6a58fb31f9,cd5158adc45b2bfc821e2a1d2a69a22619fdb9474f1c93d6f31e193f58c4fe8f,7c83f34501735ad71574fef3523a0f61fa38b528888c03f2d9e4460cf434a0ff42768af100c3b6611f3e6d51355e914429886e2aa6f3d9366f1047a2292821c3
Mexico 86,kickandrun,World,1986,Taito,Micro Research,#input:joystick>8:buttons>2 #players:2:coop:vs #genre:sports>soccer #arcadeboard:taito #set:2 #lang:en #unlicensed:bootleg,mexico86a.zip|kicknrun.zip,01ce3a440344cb1df0c83d20d4d699c6,2df86d9cb04c9ab460e1171e12fefa6a58fb31f9,cd5158adc45b2bfc821e2a1d2a69a22619fdb9474f1c93d6f31e193f58c4fe8f,7c83f34501735ad71574fef3523a0f61fa38b528888c03f2d9e4460cf434a0ff42768af100c3b6611f3e6d51355e914429886e2aa6f3d9366f1047a2292821c3
Kiki Kaikai@奇々怪界,kikikaikai,World,1986,Taito,Taito,#input:joystick>8:buttons>2 #players:2:alt #genre:runandgun #tate:cw #arcadeboard:taito #lang:en #mameparent,kikikai.zip,2d0ce6c65e2564fd64baa4fe5636997b,7ba691c4098aff1259076367e23404e39170c109,b2bab660cdebc7346c51cdec18eda4e97c2cbc0413c5df83cc55dae29fdd003c,0ac36fb9453e400de49c0a26da8724d39bcd1c8eee84965fcde7c012c29e64667ed57029a1d74d22acc793c5f79246fd92a2e90022700b82ef0a5be9a44b6e02
Knight Boy,kikikaikai,World,,Taito,Game Corp,#input:joystick>8:buttons>2 #players:2:alt #genre:runandgun #tate:cw #arcadeboard:taito #set:1 #lang:en #unlicensed:bootleg,knightb.zip|kikikai.zip,2d0ce6c65e2564fd64baa4fe5636997b,7ba691c4098aff1259076367e23404e39170c109,b2bab660cdebc7346c51cdec18eda4e97c2cbc0413c5df83cc55dae29fdd003c,0ac36fb9453e400de49c0a26da8724d39bcd1c8eee84965fcde7c012c29e64667ed57029a1d74d22acc793c5f79246fd92a2e90022700b82ef0a5be9a44b6e02
Knight Boy,kikikaikai,World,,Taito,Game Corp,#input:joystick>8:buttons>2 #players:2:alt #genre:runandgun #tate:cw #arcadeboard:taito #set:2 #lang:en #unlicensed:bootleg,knightba.zip|kikikai.zip,2d0ce6c65e2564fd64baa4fe5636997b,7ba691c4098aff1259076367e23404e39170c109,b2bab660cdebc7346c51cdec18eda4e97c2cbc0413c5df83cc55dae29fdd003c,0ac36fb9453e400de49c0a26da8724d39bcd1c8eee84965fcde7c012c29e64667ed57029a1d74d22acc793c5f79246fd92a2e90022700b82ef0a5be9a44b6e02
Lunar Rescue,lunarrescue,World,1979,Taito,Taito,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #lang:en #mameparent,lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Lunar Rescue,lunarrescue,World,1979,Taito,Artic,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #lang:en #unlicensed:bootleg,lrescueabl.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Lunar Rescue,lunarrescue,Italy,1979,Taito,Model Racing,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #set:1 #lang:en #unlicensed:bootleg,lrescuem.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Lunar Rescue,lunarrescue,Italy,1979,Taito,Model Racing,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #set:2 #lang:en #unlicensed:bootleg,lrescuem2.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
